Edition,Sport,NOC,Medal,vitoria por medalha,,
2004,Boxing,KOR,Bronze,2,,
2004,Boxing,PRK,Silver,1,,
2004,Boxing,ROU,Bronze,1,,
2004,Boxing,RUS,Bronze,3,,
2004,Boxing,RUS,Gold,3,,
2004,Boxing,SYR,Bronze,1,,
2004,Boxing,THA,Bronze,1,,
2004,Boxing,THA,Gold,1,,
2004,Boxing,THA,Silver,1,,
2004,Boxing,TUR,Silver,1,,
2004,Boxing,USA,Bronze,1,,
2004,Boxing,USA,Gold,1,,
2004,Boxing,UZB,Bronze,2,,
2004,Canoe / Kayak,AUS,Silver,3,,
2004,Canoe / Kayak,BLR,Bronze,2,,
2004,Canoe / Kayak,CAN,Bronze,2,,
2004,Canoe / Kayak,CAN,Gold,1,,
2004,Canoe / Kayak,CHN,Gold,2,,
2004,Canoe / Kayak,CUB,Silver,2,,
2004,Canoe / Kayak,CZE,Bronze,2,,
2004,Canoe / Kayak,ESP,Gold,1,,
2004,Canoe / Kayak,ESP,Silver,1,,
2004,Canoe / Kayak,FRA,Bronze,1,,
2004,Canoe / Kayak,FRA,Gold,2,,
2004,Canoe / Kayak,GBR,Bronze,2,,
2004,Canoe / Kayak,GBR,Silver,1,,
2004,Canoe / Kayak,GER,Bronze,1,,
2004,Canoe / Kayak,GER,Gold,9,,
2004,Canoe / Kayak,GER,Silver,9,,
2004,Canoe / Kayak,HUN,Bronze,3,,
2004,Canoe / Kayak,HUN,Gold,7,,
2004,Canoe / Kayak,HUN,Silver,4,,
2004,Canoe / Kayak,ITA,Silver,3,,
2004,Canoe / Kayak,NOR,Bronze,2,,
2004,Canoe / Kayak,NOR,Gold,1,,
2004,Canoe / Kayak,NZL,Silver,1,,
2004,Canoe / Kayak,POL,Bronze,2,,
2004,Canoe / Kayak,RUS,Bronze,3,,
2004,Canoe / Kayak,RUS,Silver,2,,
2004,Canoe / Kayak,SVK,Bronze,4,,
2004,Canoe / Kayak,SVK,Gold,3,,
2004,Canoe / Kayak,SVK,Silver,1,,
2004,Canoe / Kayak,SWE,Gold,2,,
2004,Canoe / Kayak,UKR,Bronze,4,,
2004,Canoe / Kayak,USA,Silver,1,,
2004,Cycling,AUS,Bronze,2,,
2004,Cycling,AUS,Gold,12,,
2004,Cycling,AUS,Silver,2,,
2004,Cycling,BEL,Bronze,1,,
2004,Cycling,BLR,Bronze,1,,
2004,Cycling,CAN,Gold,1,,
2004,Cycling,CAN,Silver,1,,
2004,Cycling,CHN,Silver,1,,
2004,Cycling,COL,Bronze,1,,
2004,Cycling,ESP,Bronze,5,,
2004,Cycling,ESP,Silver,3,,
2004,Cycling,FRA,Bronze,3,,
2004,Cycling,FRA,Gold,1,,
2004,Cycling,FRA,Silver,1,,
2004,Cycling,GBR,Bronze,2,,
2004,Cycling,GBR,Gold,2,,
2004,Cycling,GBR,Silver,6,,
2004,Cycling,GER,Bronze,4,,
2004,Cycling,GER,Gold,3,,
2004,Cycling,GER,Silver,1,,
2004,Cycling,ITA,Gold,1,,
2004,Cycling,JPN,Silver,3,,
2004,Cycling,MEX,Silver,1,,
2004,Cycling,NED,Bronze,2,,
2004,Cycling,NED,Gold,1,,
2004,Cycling,NED,Silver,1,,
2004,Cycling,NOR,Gold,1,,
2004,Cycling,NZL,Gold,1,,
2004,Cycling,POR,Silver,1,,
2004,Cycling,RUS,Bronze,1,,
2004,Cycling,RUS,Gold,2,,
2004,Cycling,RUS,Silver,2,,
2004,Cycling,SUI,Bronze,1,,
2004,Cycling,SUI,Silver,2,,
2004,Cycling,USA,Bronze,1,,
2004,Cycling,USA,Gold,1,,
2004,Cycling,USA,Silver,1,,
2004,Equestrian,BRA,Gold,1,,
2004,Equestrian,ESP,Bronze,1,,
2004,Equestrian,ESP,Silver,4,,
2004,Equestrian,FRA,Gold,5,,
2004,Equestrian,GBR,Bronze,1,,
2004,Equestrian,GBR,Gold,1,,
2004,Equestrian,GBR,Silver,5,,
2004,Equestrian,GER,Bronze,4,,
2004,Equestrian,GER,Gold,4,,
2004,Equestrian,GER,Silver,1,,
2004,Equestrian,NED,Gold,1,,
2004,Equestrian,SWE,Silver,4,,
2004,Equestrian,USA,Bronze,9,,
2004,Equestrian,USA,Gold,4,,
2004,Equestrian,USA,Silver,2,,
2004,Fencing,CHN,Silver,6,,
2004,Fencing,FRA,Bronze,5,,
2004,Fencing,FRA,Gold,8,,
2004,Fencing,FRA,Silver,1,,
2004,Fencing,GER,Bronze,3,,
2004,Fencing,GER,Silver,3,,
2004,Fencing,HUN,Gold,1,,
2004,Fencing,HUN,Silver,5,,
2004,Fencing,ITA,Bronze,1,,
2004,Fencing,ITA,Gold,5,,
2004,Fencing,ITA,Silver,5,,
2004,Fencing,POL,Bronze,1,,
2004,Fencing,RUS,Bronze,9,,
2004,Fencing,RUS,Gold,4,,
2004,Fencing,SUI,Gold,1,,
2004,Fencing,UKR,Bronze,1,,
2004,Fencing,USA,Bronze,1,,
2004,Fencing,USA,Gold,1,,
2004,Football,ARG,Gold,14,,
2004,Football,BRA,Silver,17,,
2004,Football,GER,Bronze,17,,
2004,Football,ITA,Bronze,17,,
2004,Football,PAR,Silver,17,,
2004,Football,USA,Gold,16,,
2004,Gymnastics,BUL,Bronze,7,,
2004,Gymnastics,BUL,Silver,1,,
2004,Gymnastics,CAN,Gold,1,,
2004,Gymnastics,CAN,Silver,1,,
2004,Gymnastics,CHN,Bronze,3,,
2004,Gymnastics,CHN,Gold,1,,
2004,Gymnastics,ESP,Bronze,1,,
2004,Gymnastics,ESP,Gold,1,,
2004,Gymnastics,FRA,Gold,1,,
2004,Gymnastics,GER,Bronze,1,,
2004,Gymnastics,GER,Gold,1,,
2004,Gymnastics,GRE,Gold,1,,
2004,Gymnastics,ITA,Bronze,1,,
2004,Gymnastics,ITA,Gold,1,,
2004,Gymnastics,ITA,Silver,6,,
2004,Gymnastics,JPN,Bronze,2,,
2004,Gymnastics,JPN,Gold,6,,
2004,Gymnastics,JPN,Silver,1,,
2004,Gymnastics,KOR,Bronze,1,,
2004,Gymnastics,KOR,Silver,1,,
2004,Gymnastics,LAT,Silver,1,,
2004,Gymnastics,ROU,Bronze,8,,
2004,Gymnastics,ROU,Gold,9,,
2004,Gymnastics,ROU,Silver,3,,
2004,Gymnastics,RUS,Bronze,7,,
2004,Gymnastics,RUS,Gold,7,,
2004,Gymnastics,RUS,Silver,3,,
2004,Gymnastics,UKR,Bronze,1,,
2004,Gymnastics,UKR,Gold,2,,
2004,Gymnastics,USA,Bronze,1,,
2004,Gymnastics,USA,Gold,2,,
2004,Gymnastics,USA,Silver,16,,
2004,Handball,CRO,Gold,14,,
2004,Handball,DEN,Gold,15,,
2004,Handball,GER,Silver,15,,
2004,Handball,KOR,Silver,15,,
2004,Handball,RUS,Bronze,14,,
2004,Handball,UKR,Bronze,15,,
2004,Hockey,ARG,Bronze,16,,
2004,Hockey,AUS,Gold,16,,
2004,Hockey,GER,Bronze,16,,
2004,Hockey,GER,Gold,16,,
2004,Hockey,NED,Silver,31,,
2004,Judo,AUT,Silver,1,,
2004,Judo,BEL,Bronze,1,,
2004,Judo,BLR,Gold,1,,
2004,Judo,BRA,Bronze,2,,
2004,Judo,BUL,Bronze,1,,
2004,Judo,CHN,Bronze,3,,
2004,Judo,CHN,Gold,1,,
2004,Judo,CHN,Silver,1,,
2004,Judo,CUB,Bronze,5,,
2004,Judo,CUB,Silver,1,,
2004,Judo,EST,Bronze,1,,
2004,Judo,FRA,Silver,1,,
2004,Judo,GEO,Gold,1,,
2004,Judo,GEO,Silver,1,,
2004,Judo,GER,Bronze,3,,
2004,Judo,GER,Gold,1,,
2004,Judo,GRE,Gold,1,,
2004,Judo,ISR,Bronze,1,,
2004,Judo,ITA,Bronze,1,,
2004,Judo,JPN,Gold,8,,
2004,Judo,JPN,Silver,2,,
2004,Judo,KOR,Bronze,1,,
2004,Judo,KOR,Gold,1,,
2004,Judo,KOR,Silver,1,,
2004,Judo,MGL,Bronze,1,,
2004,Judo,NED,Bronze,3,,
2004,Judo,NED,Silver,1,,
2004,Judo,PRK,Silver,1,,
2004,Judo,RUS,Bronze,3,,
2004,Judo,RUS,Silver,2,,
2004,Judo,SLO,Bronze,1,,
2004,Judo,SVK,Silver,1,,
2004,Judo,UKR,Silver,1,,
2004,Judo,USA,Bronze,1,,
2004,Modern Pentathlon,CZE,Bronze,1,,
2004,Modern Pentathlon,GBR,Bronze,1,,
2004,Modern Pentathlon,HUN,Gold,1,,
2004,Modern Pentathlon,LAT,Silver,1,,
2004,Modern Pentathlon,LTU,Silver,1,,
2004,Modern Pentathlon,RUS,Gold,1,,
2004,Rowing,AUS,Bronze,13,,
2004,Rowing,AUS,Gold,2,,
2004,Rowing,AUS,Silver,4,,
2004,Rowing,BLR,Bronze,2,,
2004,Rowing,BLR,Silver,1,,
2004,Rowing,BUL,Bronze,2,,
2004,Rowing,CAN,Silver,4,,
2004,Rowing,CRO,Silver,2,,
2004,Rowing,CZE,Silver,4,,
2004,Rowing,DEN,Gold,4,,
2004,Rowing,EST,Silver,1,,
2004,Rowing,FRA,Gold,2,,
2004,Rowing,FRA,Silver,2,,
2004,Rowing,GBR,Bronze,2,,
2004,Rowing,GBR,Gold,4,,
2004,Rowing,GBR,Silver,6,,
2004,Rowing,GER,Gold,5,,
2004,Rowing,GER,Silver,4,,
2004,Rowing,GRE,Bronze,2,,
2004,Rowing,ITA,Bronze,10,,
2004,Rowing,NED,Bronze,11,,
2004,Rowing,NED,Silver,9,,
2004,Rowing,NOR,Gold,1,,
2004,Rowing,NZL,Gold,2,,
2004,Rowing,POL,Gold,2,,
2004,Rowing,ROU,Gold,13,,
2004,Rowing,RSA,Bronze,2,,
2004,Rowing,RUS,Gold,4,,
2004,Rowing,SLO,Silver,2,,
2004,Rowing,UKR,Bronze,4,,
2004,Rowing,USA,Gold,9,,
2004,Rowing,USA,Silver,9,,
2004,Sailing,ARG,Bronze,2,,
2004,Sailing,AUT,Gold,2,,
2004,Sailing,AUT,Silver,1,,
2004,Sailing,BRA,Gold,3,,
2004,Sailing,CAN,Silver,2,,
2004,Sailing,CHN,Silver,1,,
2004,Sailing,CZE,Silver,1,,
2004,Sailing,DEN,Bronze,4,,
2004,Sailing,ESP,Gold,2,,
2004,Sailing,ESP,Silver,3,,
2004,Sailing,FRA,Bronze,2,,
2004,Sailing,FRA,Gold,1,,
2004,Sailing,GBR,Bronze,3,,
2004,Sailing,GBR,Gold,4,,
2004,Sailing,GBR,Silver,2,,
2004,Sailing,GRE,Gold,2,,
2004,Sailing,GRE,Silver,1,,
2004,Sailing,ISR,Gold,1,,
2004,Sailing,ITA,Bronze,1,,
2004,Sailing,JPN,Bronze,2,,
2004,Sailing,NOR,Gold,1,,
2004,Sailing,POL,Bronze,1,,
2004,Sailing,SLO,Bronze,1,,
2004,Sailing,SWE,Bronze,2,,
2004,Sailing,UKR,Silver,5,,
2004,Sailing,USA,Gold,2,,
2004,Sailing,USA,Silver,2,,
2004,Shooting,AUS,Bronze,1,,
2004,Shooting,AUS,Gold,1,,
2004,Shooting,AUT,Bronze,1,,
2004,Shooting,AZE,Bronze,2,,
2004,Shooting,BLR,Bronze,1,,
2004,Shooting,BUL,Bronze,1,,
2004,Shooting,BUL,Gold,1,,
2004,Shooting,CHN,Bronze,3,,
2004,Shooting,CHN,Gold,4,,
2004,Shooting,CHN,Silver,2,,
2004,Shooting,CUB,Bronze,1,,
2004,Shooting,CZE,Bronze,1,,
2004,Shooting,CZE,Silver,1,,
2004,Shooting,ESP,Silver,1,,
2004,Shooting,FIN,Silver,1,,
2004,Shooting,GER,Gold,2,,
2004,Shooting,GER,Silver,1,,
2004,Shooting,HUN,Gold,1,,
2004,Shooting,IND,Silver,1,,
2004,Shooting,ITA,Gold,1,,
2004,Shooting,ITA,Silver,2,,
2004,Shooting,KOR,Bronze,1,,
2004,Shooting,KOR,Silver,2,,
2004,Shooting,PRK,Bronze,1,,
2004,Shooting,RUS,Bronze,3,,
2004,Shooting,RUS,Gold,3,,
2004,Shooting,RUS,Silver,4,,
2004,Shooting,SCG,Silver,1,,
2004,Shooting,SVK,Bronze,1,,
2004,Shooting,UAE,Gold,1,,
2004,Shooting,UKR,Gold,1,,
2004,Shooting,USA,Gold,2,,
2004,Shooting,USA,Silver,1,,
2004,Softball,AUS,Silver,15,,
2004,Softball,JPN,Bronze,15,,
2004,Softball,USA,Gold,15,,
2004,Table Tennis,CHN,Bronze,3,,
2004,Table Tennis,CHN,Gold,5,,
2004,Table Tennis,CHN,Silver,1,,
2004,Table Tennis,DEN,Bronze,2,,
2004,Table Tennis,HKG,Silver,2,,
2004,Table Tennis,KOR,Bronze,1,,
2004,Table Tennis,KOR,Gold,1,,
2004,Table Tennis,KOR,Silver,2,,
2004,Table Tennis,PRK,Silver,1,,
2004,Taekwondo,CHN,Gold,2,,
2004,Taekwondo,CUB,Silver,1,,
2004,Taekwondo,EGY,Bronze,1,,
2004,Taekwondo,FRA,Bronze,1,,
2004,Taekwondo,FRA,Silver,1,,
2004,Taekwondo,GRE,Silver,2,,
2004,Taekwondo,IRI,Bronze,1,,
2004,Taekwondo,IRI,Gold,1,,
2004,Taekwondo,KOR,Bronze,2,,
2004,Taekwondo,KOR,Gold,2,,
2004,Taekwondo,MEX,Bronze,1,,
2004,Taekwondo,MEX,Silver,1,,
2004,Taekwondo,THA,Bronze,1,,
2004,Taekwondo,TPE,Gold,2,,
2004,Taekwondo,TPE,Silver,1,,
2004,Taekwondo,TUR,Silver,1,,
2004,Taekwondo,USA,Gold,1,,
2004,Taekwondo,USA,Silver,1,,
2004,Taekwondo,VEN,Bronze,1,,
2004,Tennis,ARG,Bronze,2,,
2004,Tennis,AUS,Bronze,1,,
2004,Tennis,BEL,Gold,1,,
2004,Tennis,CHI,Bronze,1,,
2004,Tennis,CHI,Gold,3,,
2004,Tennis,CHN,Gold,2,,
2004,Tennis,CRO,Bronze,2,,
2004,Tennis,FRA,Silver,1,,
2004,Tennis,GER,Silver,2,,
2004,Tennis,USA,Silver,1,,
2004,Triathlon,AUS,Silver,1,,
2004,Triathlon,AUT,Gold,1,,
2004,Triathlon,NZL,Gold,1,,
2004,Triathlon,NZL,Silver,1,,
2004,Triathlon,SUI,Bronze,1,,
2004,Triathlon,USA,Bronze,1,,
2004,Volleyball,BRA,Gold,14,,
2004,Volleyball,BRA,Silver,2,,
2004,Volleyball,CHN,Gold,12,,
2004,Volleyball,CUB,Bronze,12,,
2004,Volleyball,ESP,Silver,2,,
2004,Volleyball,ITA,Silver,11,,
2004,Volleyball,RUS,Bronze,12,,
2004,Volleyball,RUS,Silver,12,,
2004,Volleyball,SUI,Bronze,2,,
2004,Volleyball,USA,Bronze,2,,
2004,Volleyball,USA,Gold,2,,
2004,Weightlifting,BLR,Bronze,1,,
2004,Weightlifting,BLR,Silver,2,,
2004,Weightlifting,BUL,Bronze,1,,
2004,Weightlifting,BUL,Gold,1,,
2004,Weightlifting,CHN,Gold,5,,
2004,Weightlifting,CHN,Silver,3,,
2004,Weightlifting,COL,Bronze,1,,
2004,Weightlifting,CRO,Bronze,1,,
2004,Weightlifting,GEO,Gold,1,,
2004,Weightlifting,GRE,Bronze,1,,
2004,Weightlifting,HUN,Silver,1,,
2004,Weightlifting,INA,Silver,1,,
2004,Weightlifting,IRI,Gold,1,,
2004,Weightlifting,KAZ,Silver,1,,
2004,Weightlifting,KOR,Silver,2,,
2004,Weightlifting,LAT,Silver,1,,
2004,Weightlifting,POL,Bronze,1,,
2004,Weightlifting,PRK,Silver,1,,
2004,Weightlifting,RUS,Bronze,5,,
2004,Weightlifting,RUS,Gold,1,,
2004,Weightlifting,RUS,Silver,2,,
2004,Weightlifting,THA,Bronze,2,,
2004,Weightlifting,THA,Gold,2,,
2004,Weightlifting,TUR,Bronze,1,,
2004,Weightlifting,TUR,Gold,3,,
2004,Weightlifting,UKR,Gold,1,,
2004,Weightlifting,UKR,Silver,1,,
2004,Weightlifting,VEN,Bronze,1,,
2004,Wrestling,AZE,Gold,1,,
2004,Wrestling,BLR,Bronze,1,,
2004,Wrestling,BUL,Bronze,1,,
2004,Wrestling,CAN,Silver,1,,
2004,Wrestling,CHN,Gold,1,,
2004,Wrestling,CUB,Bronze,1,,
2004,Wrestling,CUB,Gold,1,,
2004,Wrestling,CUB,Silver,1,,
2004,Wrestling,EGY,Gold,1,,
2004,Wrestling,FIN,Silver,1,,
2004,Wrestling,FRA,Bronze,2,,
2004,Wrestling,GEO,Silver,1,,
2004,Wrestling,GRE,Bronze,1,,
2004,Wrestling,HUN,Gold,1,,
2004,Wrestling,IRI,Bronze,1,,
2004,Wrestling,IRI,Silver,2,,
2004,Wrestling,JPN,Bronze,3,,
2004,Wrestling,JPN,Gold,2,,
2004,Wrestling,JPN,Silver,1,,
2004,Wrestling,KAZ,Bronze,1,,
2004,Wrestling,KAZ,Silver,2,,
2004,Wrestling,KOR,Gold,1,,
2004,Wrestling,KOR,Silver,1,,
2004,Wrestling,RUS,Bronze,3,,
2004,Wrestling,RUS,Gold,5,,
2004,Wrestling,RUS,Silver,2,,
2004,Wrestling,SWE,Silver,1,,
2004,Wrestling,TUR,Bronze,2,,
2004,Wrestling,TUR,Silver,1,,
2004,Wrestling,UKR,Gold,2,,
2004,Wrestling,USA,Bronze,2,,
2004,Wrestling,USA,Gold,1,,
2004,Wrestling,USA,Silver,3,,
2004,Wrestling,UZB,Gold,2,,
2004,Wrestling,UZB,Silver,1,,
2008,Aquatics,AUS,Bronze,35,,
2008,Aquatics,AUS,Gold,20,,
2008,Aquatics,AUS,Silver,15,,
2008,Aquatics,AUT,Bronze,1,,
2008,Aquatics,BRA,Bronze,1,,
2008,Aquatics,BRA,Gold,1,,
2008,Aquatics,CAN,Bronze,1,,
2008,Aquatics,CAN,Silver,2,,
2008,Aquatics,CHN,Bronze,18,,
2008,Aquatics,CHN,Gold,12,,
2008,Aquatics,CHN,Silver,8,,
2008,Aquatics,DEN,Bronze,1,,
2008,Aquatics,ESP,Silver,11,,
2008,Aquatics,FRA,Bronze,3,,
2008,Aquatics,FRA,Gold,1,,
2008,Aquatics,FRA,Silver,7,,
2008,Aquatics,GBR,Bronze,2,,
2008,Aquatics,GBR,Gold,2,,
2008,Aquatics,GBR,Silver,2,,
2008,Aquatics,GER,Bronze,3,,
2008,Aquatics,GER,Gold,2,,
2008,Aquatics,GER,Silver,2,,
2008,Aquatics,HUN,Gold,13,,
2008,Aquatics,HUN,Silver,3,,
2008,Aquatics,ITA,Gold,1,,
2008,Aquatics,ITA,Silver,1,,
2008,Aquatics,JPN,Bronze,8,,
2008,Aquatics,JPN,Gold,2,,
2008,Aquatics,KOR,Gold,1,,
2008,Aquatics,KOR,Silver,1,,
2008,Aquatics,MEX,Bronze,2,,
2008,Aquatics,NED,Gold,20,,
2008,Aquatics,NOR,Bronze,1,,
2008,Aquatics,NOR,Silver,1,,
2008,Aquatics,RUS,Bronze,5,,
2008,Aquatics,RUS,Gold,12,,
2008,Aquatics,RUS,Silver,10,,
2008,Aquatics,SLO,Silver,1,,
2008,Aquatics,SRB,Bronze,13,,
2008,Aquatics,SRB,Silver,1,,
2008,Aquatics,TUN,Gold,1,,
2008,Aquatics,UKR,Bronze,2,,
2008,Aquatics,USA,Bronze,16,,
2008,Aquatics,USA,Gold,31,,
2008,Aquatics,USA,Silver,47,,
2008,Aquatics,ZIM,Gold,1,,
2008,Aquatics,ZIM,Silver,3,,
2008,Archery,CHN,Bronze,3,,
2008,Archery,CHN,Gold,1,,
2008,Archery,CHN,Silver,3,,
2008,Archery,FRA,Bronze,3,,
2008,Archery,ITA,Silver,3,,
2008,Archery,KOR,Bronze,1,,
2008,Archery,KOR,Gold,6,,
2008,Archery,KOR,Silver,2,,
2008,Archery,RUS,Bronze,1,,
2008,Archery,UKR,Gold,1,,
2008,Athletics,AUS,Bronze,1,,
2008,Athletics,AUS,Gold,1,,
2008,Athletics,AUS,Silver,2,,
2008,Athletics,BAH,Bronze,1,,
2008,Athletics,BAH,Silver,4,,
2008,Athletics,BEL,Gold,1,,
2008,Athletics,BEL,Silver,4,,
2008,Athletics,BLR,Bronze,3,,
2008,Athletics,BLR,Gold,1,,
2008,Athletics,BLR,Silver,3,,
2008,Athletics,BRA,Gold,1,,
2008,Athletics,CAN,Bronze,1,,
2008,Athletics,CHN,Bronze,2,,
2008,Athletics,CMR,Gold,1,,
2008,Athletics,CRO,Silver,1,,
2008,Athletics,CUB,Bronze,2,,
2008,Athletics,CUB,Gold,1,,
2008,Athletics,CUB,Silver,2,,
2008,Athletics,CZE,Gold,1,,
2008,Athletics,ECU,Silver,1,,
2008,Athletics,EST,Gold,1,,
2008,Athletics,ETH,Bronze,2,,
2008,Athletics,ETH,Gold,4,,
2008,Athletics,ETH,Silver,1,,
2008,Athletics,FIN,Bronze,1,,
2008,Athletics,FRA,Bronze,1,,
2008,Athletics,FRA,Silver,1,,
2008,Athletics,GBR,Bronze,1,,
2008,Athletics,GBR,Gold,1,,
2008,Athletics,GBR,Silver,2,,
2008,Athletics,GER,Bronze,1,,
2008,Athletics,GRE,Bronze,1,,
2008,Athletics,ITA,Bronze,1,,
2008,Athletics,ITA,Gold,1,,
2008,Athletics,JAM,Bronze,5,,
2008,Athletics,JAM,Gold,9,,
2008,Athletics,JAM,Silver,3,,
2008,Athletics,JPN,Bronze,4,,
2008,Athletics,KEN,Bronze,4,,
2008,Athletics,KEN,Gold,6,,
2008,Athletics,KEN,Silver,4,,
2008,Athletics,LAT,Silver,1,,
2008,Athletics,LTU,Bronze,1,,
2008,Athletics,MAR,Bronze,1,,
2008,Athletics,MAR,Silver,1,,
2008,Athletics,NGR,Bronze,5,,
2008,Athletics,NOR,Gold,1,,
2008,Athletics,NOR,Silver,1,,
2008,Athletics,NZL,Gold,1,,
2008,Athletics,NZL,Silver,1,,
2008,Athletics,PAN,Gold,1,,
2008,Athletics,POL,Gold,1,,
2008,Athletics,POL,Silver,1,,
2008,Athletics,POR,Gold,1,,
2008,Athletics,ROU,Gold,1,,
2008,Athletics,RSA,Silver,1,,
2008,Athletics,RUS,Bronze,10,,
2008,Athletics,RUS,Gold,9,,
2008,Athletics,RUS,Silver,8,,
2008,Athletics,SLO,Gold,1,,
2008,Athletics,SUD,Silver,1,,
2008,Athletics,TRI,Silver,5,,
2008,Athletics,TUR,Silver,2,,
2008,Athletics,UKR,Bronze,3,,
2008,Athletics,UKR,Gold,1,,
2008,Athletics,UKR,Silver,1,,
2008,Athletics,USA,Bronze,7,,
2008,Athletics,USA,Gold,13,,
2008,Athletics,USA,Silver,9,,
2008,Badminton,CHN,Bronze,5,,
2008,Badminton,CHN,Gold,4,,
2008,Badminton,CHN,Silver,3,,
2008,Badminton,INA,Bronze,1,,
2008,Badminton,INA,Gold,2,,
2008,Badminton,INA,Silver,2,,
2008,Badminton,KOR,Bronze,2,,
2008,Badminton,KOR,Gold,2,,
2008,Badminton,KOR,Silver,2,,
2008,Badminton,MAS,Silver,1,,
2008,Baseball,CUB,Silver,24,,
2008,Baseball,KOR,Gold,24,,
2008,Baseball,USA,Bronze,24,,
2008,Basketball,ARG,Bronze,12,,
2008,Basketball,AUS,Silver,12,,
2008,Basketball,ESP,Silver,12,,
2008,Basketball,RUS,Bronze,12,,
2008,Basketball,USA,Gold,24,,
2008,Boxing,ARM,Bronze,1,,
2008,Boxing,AZE,Bronze,1,,
2008,Boxing,CHN,Bronze,1,,
2008,Boxing,CHN,Gold,2,,
2008,Boxing,CHN,Silver,1,,
2008,Boxing,CUB,Bronze,4,,
2008,Boxing,CUB,Silver,4,,
2008,Boxing,DOM,Gold,1,,
2008,Boxing,FRA,Bronze,1,,
2008,Boxing,FRA,Silver,2,,
2008,Boxing,GBR,Bronze,2,,
2008,Boxing,GBR,Gold,1,,
2008,Boxing,IND,Bronze,1,,
2008,Boxing,IRL,Bronze,2,,
2008,Boxing,IRL,Silver,1,,
2008,Boxing,ITA,Bronze,1,,
2008,Boxing,ITA,Gold,1,,
2008,Boxing,ITA,Silver,1,,
2008,Boxing,KAZ,Bronze,1,,
2008,Boxing,KAZ,Gold,1,,
2008,Boxing,KOR,Bronze,1,,
2008,Boxing,MDA,Bronze,1,,
2008,Boxing,MGL,Gold,1,,
2008,Boxing,MGL,Silver,1,,
2008,Boxing,MRI,Bronze,1,,
2008,Boxing,RUS,Bronze,1,,
2008,Boxing,RUS,Gold,2,,
2008,Boxing,THA,Gold,1,,
2008,Boxing,THA,Silver,1,,
2008,Boxing,TUR,Bronze,1,,
2008,Boxing,UKR,Bronze,1,,
2008,Boxing,UKR,Gold,1,,
2008,Boxing,USA,Bronze,1,,
2008,Canoe / Kayak,AUS,Bronze,6,,
2008,Canoe / Kayak,AUS,Gold,1,,
2008,Canoe / Kayak,AUS,Silver,1,,
2008,Canoe / Kayak,AUT,Bronze,1,,
2008,Canoe / Kayak,BLR,Bronze,2,,
2008,Canoe / Kayak,BLR,Gold,6,,
2008,Canoe / Kayak,CAN,Bronze,1,,
2008,Canoe / Kayak,CAN,Silver,1,,
2008,Canoe / Kayak,CHN,Gold,2,,
2008,Canoe / Kayak,CZE,Silver,2,,
2008,Canoe / Kayak,DEN,Silver,2,,
2008,Canoe / Kayak,ESP,Gold,2,,
2008,Canoe / Kayak,ESP,Silver,2,,
2008,Canoe / Kayak,FRA,Bronze,2,,
2008,Canoe / Kayak,FRA,Silver,1,,
2008,Canoe / Kayak,GBR,Bronze,1,,
2008,Canoe / Kayak,GBR,Gold,1,,
2008,Canoe / Kayak,GBR,Silver,1,,
2008,Canoe / Kayak,GER,Bronze,7,,
2008,Canoe / Kayak,GER,Gold,7,,
2008,Canoe / Kayak,GER,Silver,4,,
2008,Canoe / Kayak,HUN,Bronze,2,,
2008,Canoe / Kayak,HUN,Gold,3,,
2008,Canoe / Kayak,HUN,Silver,4,,
2008,Canoe / Kayak,ITA,Bronze,2,,
2008,Canoe / Kayak,ITA,Silver,1,,
2008,Canoe / Kayak,NOR,Silver,1,,
2008,Canoe / Kayak,POL,Silver,2,,
2008,Canoe / Kayak,RUS,Bronze,2,,
2008,Canoe / Kayak,RUS,Gold,1,,
2008,Canoe / Kayak,RUS,Silver,2,,
2008,Canoe / Kayak,SVK,Gold,4,,
2008,Canoe / Kayak,SVK,Silver,4,,
2008,Canoe / Kayak,TOG,Bronze,1,,
2008,Canoe / Kayak,UKR,Bronze,1,,
2008,Canoe / Kayak,UKR,Gold,1,,
2008,Cycling,ARG,Gold,2,,
2008,Cycling,AUS,Silver,1,,
2008,Cycling,CHN,Bronze,1,,
2008,Cycling,CUB,Silver,1,,
2008,Cycling,DEN,Silver,4,,
2008,Cycling,ESP,Bronze,1,,
2008,Cycling,ESP,Gold,2,,
2008,Cycling,ESP,Silver,2,,
2008,Cycling,FRA,Bronze,1,,
2008,Cycling,FRA,Gold,2,,
2008,Cycling,FRA,Silver,5,,
2008,Cycling,GBR,Bronze,2,,
2008,Cycling,GBR,Gold,13,,
2008,Cycling,GBR,Silver,4,,
2008,Cycling,GER,Bronze,3,,
2008,Cycling,GER,Gold,1,,
2008,Cycling,GER,Silver,1,,
2008,Cycling,ITA,Bronze,1,,
2008,Cycling,JPN,Bronze,1,,
2008,Cycling,LAT,Gold,1,,
2008,Cycling,NED,Gold,1,,
2008,Cycling,NZL,Bronze,4,,
2008,Cycling,NZL,Silver,1,,
2008,Cycling,POL,Silver,1,,
2008,Cycling,RUS,Bronze,3,,
2008,Cycling,SUI,Bronze,3,,
2008,Cycling,SUI,Gold,1,,
2008,Cycling,SWE,Silver,2,,
2008,Cycling,UKR,Bronze,1,,
2008,Cycling,USA,Bronze,3,,
2008,Cycling,USA,Gold,1,,
2008,Cycling,USA,Silver,1,,
