Edition,Sport,NOC,Medal
1952,Athletics,TCH,Gold
1952,Athletics,ARG,Silver
1952,Athletics,SWE,Bronze
1952,Athletics,USA,Gold
1952,Athletics,USA,Silver
1952,Athletics,USA,Bronze
1952,Athletics,USA,Gold
1952,Athletics,USA,Silver
1952,Athletics,URS,Bronze
1952,Athletics,URS,Gold
1952,Athletics,GER,Silver
1952,Athletics,VEN,Bronze
1952,Athletics,BRA,Gold
1952,Athletics,URS,Silver
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,URU,Bronze
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,USA,Gold
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Basketball,URS,Silver
1952,Boxing,URS,Bronze
1952,Boxing,RSA,Bronze
1952,Boxing,USA,Gold
1952,Boxing,GER,Silver
1952,Boxing,FIN,Bronze
1952,Boxing,RSA,Bronze
1952,Boxing,USA,Gold
1952,Boxing,SWE,Silver
1952,Boxing,URS,Bronze
1952,Boxing,KOR,Bronze
1952,Boxing,FIN,Gold
1952,Boxing,IRL,Silver
1952,Boxing,RSA,Bronze
1952,Boxing,FRA,Bronze
1952,Boxing,TCH,Gold
1952,Boxing,ITA,Silver
1952,Boxing,ROU,Bronze
1952,Boxing,FIN,Bronze
1952,Boxing,ITA,Gold
1952,Boxing,POL,Silver
1952,Boxing,FIN,Bronze
1952,Boxing,ITA,Bronze
1952,Boxing,USA,Gold
1952,Boxing,URS,Silver
1952,Boxing,GER,Bronze
1952,Boxing,DEN,Bronze
1952,Boxing,POL,Gold
1952,Boxing,URS,Silver
1952,Boxing,ARG,Bronze
1952,Boxing,URS,Bronze
1952,Boxing,HUN,Gold
1952,Boxing,RSA,Silver
1952,Boxing,BUL,Bronze
1952,Boxing,SWE,Bronze
1952,Boxing,USA,Gold
1952,Boxing,ROU,Silver
1952,Boxing,URS,Bronze
1952,Boxing,FIN,Bronze
1952,Boxing,USA,Gold
1952,Boxing,ARG,Silver
1952,Canoe / Kayak,TCH,Bronze
1952,Canoe / Kayak,USA,Gold
1952,Canoe / Kayak,HUN,Silver
1952,Canoe / Kayak,FIN,Bronze
1952,Canoe / Kayak,TCH,Gold
1952,Canoe / Kayak,HUN,Silver
1952,Canoe / Kayak,GER,Bronze
1952,Canoe / Kayak,GER,Bronze
1952,Canoe / Kayak,FRA,Gold
1952,Canoe / Kayak,FRA,Gold
1952,Canoe / Kayak,CAN,Silver
1952,Canoe / Kayak,CAN,Silver
1952,Canoe / Kayak,GER,Bronze
1952,Canoe / Kayak,GER,Bronze
1952,Canoe / Kayak,DEN,Gold
1952,Canoe / Kayak,DEN,Gold
1952,Canoe / Kayak,TCH,Silver
1952,Canoe / Kayak,TCH,Silver
1952,Canoe / Kayak,GER,Bronze
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,SWE,Silver
1952,Canoe / Kayak,FRA,Bronze
1952,Canoe / Kayak,SWE,Gold
1952,Canoe / Kayak,FIN,Silver
1952,Canoe / Kayak,URS,Bronze
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,AUT,Silver
1952,Canoe / Kayak,HUN,Bronze
1952,Canoe / Kayak,HUN,Bronze
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,SWE,Silver
1952,Canoe / Kayak,SWE,Silver
1952,Canoe / Kayak,AUT,Bronze
1952,Canoe / Kayak,AUT,Bronze
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,FIN,Gold
1952,Canoe / Kayak,SWE,Silver
1952,Canoe / Kayak,SWE,Silver
1952,Cycling,GER,Bronze
1952,Cycling,BEL,Gold
1952,Cycling,BEL,Silver
1952,Cycling,FRA,Bronze
1952,Cycling,FRA,Bronze
1952,Cycling,FRA,Bronze
1952,Cycling,BEL,Gold
1952,Cycling,BEL,Gold
1952,Cycling,BEL,Gold
1952,Cycling,ITA,Silver
1952,Cycling,ITA,Silver
1952,Cycling,ITA,Silver
1952,Cycling,RSA,Bronze
1952,Cycling,AUS,Gold
1952,Cycling,ITA,Silver
1952,Cycling,ITA,Bronze
1952,Cycling,ITA,Bronze
1952,Cycling,AUS,Gold
1952,Cycling,AUS,Gold
1952,Cycling,RSA,Silver
1952,Cycling,RSA,Silver
1952,Cycling,GER,Bronze
1952,Cycling,ITA,Gold
1952,Cycling,AUS,Silver
1952,Cycling,GBR,Bronze
1952,Cycling,GBR,Bronze
1952,Cycling,GBR,Bronze
1952,Cycling,GBR,Bronze
1952,Cycling,ITA,Gold
1952,Cycling,ITA,Gold
1952,Cycling,ITA,Gold
1952,Cycling,ITA,Gold
1952,Cycling,RSA,Silver
1952,Cycling,RSA,Silver
1952,Cycling,RSA,Silver
1952,Cycling,RSA,Silver
1952,Equestrian,FRA,Bronze
1952,Equestrian,SWE,Gold
1952,Equestrian,DEN,Silver
1952,Equestrian,GER,Bronze
1952,Equestrian,GER,Bronze
1952,Equestrian,SWE,Gold
1952,Equestrian,SWE,Gold
1952,Equestrian,SWE,Gold
1952,Equestrian,SUI,Silver
1952,Equestrian,SUI,Silver
1952,Equestrian,SUI,Silver
1952,Equestrian,GER,Bronze
1952,Equestrian,GER,Bronze
1952,Equestrian,SWE,Gold
1952,Equestrian,FRA,Silver
1952,Equestrian,USA,Bronze
1952,Equestrian,USA,Bronze
1952,Equestrian,USA,Bronze
1952,Equestrian,SWE,Gold
1952,Equestrian,SWE,Gold
1952,Equestrian,SWE,Gold
1952,Equestrian,GER,Silver
1952,Equestrian,GER,Silver
1952,Equestrian,GER,Silver
1952,Equestrian,GER,Bronze
1952,Equestrian,FRA,Gold
1952,Equestrian,CHI,Silver
1952,Equestrian,USA,Bronze
1952,Equestrian,USA,Bronze
1952,Equestrian,USA,Bronze
1952,Equestrian,GBR,Gold
1952,Equestrian,GBR,Gold
1952,Equestrian,GBR,Gold
1952,Equestrian,CHI,Silver
1952,Equestrian,CHI,Silver
1952,Equestrian,CHI,Silver
1952,Fencing,SUI,Bronze
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Silver
1952,Fencing,SUI,Bronze
1952,Fencing,SUI,Bronze
1952,Fencing,SUI,Bronze
1952,Fencing,SUI,Bronze
1952,Fencing,SUI,Bronze
1952,Fencing,SUI,Bronze
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Gold
1952,Fencing,ITA,Gold
1952,Fencing,SWE,Silver
1952,Fencing,SWE,Silver
1952,Fencing,SWE,Silver
1952,Fencing,SWE,Silver
1952,Fencing,SWE,Silver
1952,Fencing,SWE,Silver
1952,Fencing,ITA,Bronze
1952,Fencing,FRA,Gold
1952,Fencing,ITA,Silver
1952,Fencing,DEN,Bronze
1952,Fencing,ITA,Gold
1952,Fencing,HUN,Silver
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Bronze
1952,Fencing,FRA,Gold
1952,Fencing,FRA,Gold
1952,Fencing,FRA,Gold
1952,Fencing,FRA,Gold
1952,Fencing,FRA,Gold
1952,Fencing,FRA,Gold
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,HUN,Bronze
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Silver
1952,Fencing,FRA,Bronze
1952,Fencing,FRA,Bronze
1952,Fencing,FRA,Bronze
1952,Fencing,FRA,Bronze
1952,Fencing,FRA,Bronze
1952,Fencing,FRA,Bronze
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Gold
1952,Fencing,HUN,Gold
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Fencing,ITA,Silver
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,SWE,Bronze
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,HUN,Gold
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Football,YUG,Silver
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,SWE,Gold
1952,Gymnastics,POL,Silver
1952,Gymnastics,JPN,Silver
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,SUI,Gold
1952,Gymnastics,GER,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,SUI,Bronze
1952,Gymnastics,SUI,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,SUI,Bronze
1952,Gymnastics,URS,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,FIN,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,SUI,Silver
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,TCH,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Gold
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Silver
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,SWE,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,URS,Silver
1952,Gymnastics,HUN,Bronze
1952,Gymnastics,HUN,Gold
1952,Gymnastics,URS,Silver
1952,Gymnastics,JPN,Bronze
1952,Gymnastics,JPN,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,JPN,Silver
1952,Gymnastics,URS,Bronze
1952,Gymnastics,URS,Gold
1952,Gymnastics,URS,Silver
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,GBR,Bronze
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,IND,Gold
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Hockey,NED,Silver
1952,Modern Pentathlon,HUN,Bronze
1952,Modern Pentathlon,SWE,Gold
1952,Modern Pentathlon,HUN,Silver
1952,Modern Pentathlon,FIN,Bronze
1952,Modern Pentathlon,FIN,Bronze
1952,Modern Pentathlon,FIN,Bronze
1952,Modern Pentathlon,HUN,Gold
1952,Modern Pentathlon,HUN,Gold
1952,Modern Pentathlon,HUN,Gold
1952,Modern Pentathlon,SWE,Silver
1952,Modern Pentathlon,SWE,Silver
1952,Modern Pentathlon,SWE,Silver
1952,Rowing,SUI,Bronze
1952,Rowing,SUI,Bronze
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,BEL,Silver
1952,Rowing,BEL,Silver
1952,Rowing,URU,Bronze
1952,Rowing,URU,Bronze
1952,Rowing,ARG,Gold
1952,Rowing,ARG,Gold
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,AUS,Bronze
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,USA,Gold
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,URS,Silver
1952,Rowing,FIN,Bronze
1952,Rowing,FIN,Bronze
1952,Rowing,FIN,Bronze
1952,Rowing,FIN,Bronze
1952,Rowing,YUG,Gold
1952,Rowing,YUG,Gold
1952,Rowing,YUG,Gold
1952,Rowing,YUG,Gold
1952,Rowing,FRA,Silver
1952,Rowing,FRA,Silver
1952,Rowing,FRA,Silver
1952,Rowing,FRA,Silver
1952,Rowing,USA,Bronze
1952,Rowing,USA,Bronze
1952,Rowing,USA,Bronze
1952,Rowing,USA,Bronze
1952,Rowing,USA,Bronze
1952,Rowing,TCH,Gold
1952,Rowing,TCH,Gold
1952,Rowing,TCH,Gold
1952,Rowing,TCH,Gold
1952,Rowing,TCH,Gold
1952,Rowing,SUI,Silver
1952,Rowing,SUI,Silver
1952,Rowing,SUI,Silver
1952,Rowing,SUI,Silver
1952,Rowing,SUI,Silver
1952,Rowing,DEN,Bronze
1952,Rowing,DEN,Bronze
1952,Rowing,DEN,Bronze
1952,Rowing,FRA,Gold
1952,Rowing,FRA,Gold
1952,Rowing,FRA,Gold
1952,Rowing,GER,Silver
1952,Rowing,GER,Silver
1952,Rowing,GER,Silver
1952,Rowing,POL,Bronze
1952,Rowing,URS,Gold
1952,Rowing,AUS,Silver
1952,Sailing,SWE,Bronze
1952,Sailing,SWE,Bronze
1952,Sailing,SWE,Bronze
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,FIN,Bronze
1952,Sailing,FIN,Bronze
1952,Sailing,FIN,Bronze
1952,Sailing,FIN,Bronze
1952,Sailing,FIN,Bronze
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,USA,Gold
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,NOR,Silver
1952,Sailing,USA,Gold
1952,Sailing,GER,Bronze
1952,Sailing,GER,Bronze
1952,Sailing,GER,Bronze
1952,Sailing,NOR,Gold
1952,Sailing,NOR,Gold
1952,Sailing,NOR,Gold
1952,Sailing,SWE,Silver
1952,Sailing,SWE,Silver
1952,Sailing,SWE,Silver
1952,Sailing,SWE,Bronze
1952,Sailing,DEN,Gold
1952,Sailing,GBR,Silver
1952,Sailing,POR,Bronze
1952,Sailing,POR,Bronze
1952,Sailing,ITA,Gold
1952,Sailing,ITA,Gold
1952,Sailing,USA,Silver
1952,Sailing,USA,Silver
1952,Shooting,FIN,Bronze
1952,Shooting,NOR,Gold
1952,Shooting,SWE,Silver
1952,Shooting,ROU,Bronze
1952,Shooting,HUN,Gold
1952,Shooting,HUN,Silver
1952,Shooting,URS,Bronze
1952,Shooting,URS,Gold
1952,Shooting,SUI,Silver
1952,Shooting,HUN,Bronze
1952,Shooting,USA,Gold
1952,Shooting,ESP,Silver
1952,Shooting,URS,Bronze
1952,Shooting,NOR,Gold
1952,Shooting,FIN,Silver
1952,Shooting,USA,Bronze
1952,Shooting,ROU,Gold
1952,Shooting,URS,Silver
1952,Shooting,SWE,Bronze
1952,Shooting,CAN,Gold
1952,Shooting,SWE,Silver
1952,Weightlifting,IRI,Bronze
1952,Weightlifting,URS,Gold
1952,Weightlifting,IRI,Silver
1952,Weightlifting,ARG,Bronze
1952,Weightlifting,USA,Gold
1952,Weightlifting,USA,Silver
1952,Weightlifting,TRI,Bronze
1952,Weightlifting,URS,Gold
1952,Weightlifting,URS,Silver
1952,Weightlifting,AUS,Bronze
1952,Weightlifting,USA,Gold
1952,Weightlifting,URS,Silver
1952,Weightlifting,KOR,Bronze
1952,Weightlifting,USA,Gold
1952,Weightlifting,CAN,Silver
1952,Weightlifting,URS,Bronze
1952,Weightlifting,URS,Gold
1952,Weightlifting,USA,Silver
1952,Weightlifting,TRI,Bronze
1952,Weightlifting,USA,Gold
1952,Weightlifting,URS,Silver
1952,Wrestling,IRI,Bronze
1952,Wrestling,TUR,Gold
1952,Wrestling,JPN,Silver
1952,Wrestling,GBR,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,SWE,Silver
1952,Wrestling,IND,Bronze
1952,Wrestling,JPN,Gold
1952,Wrestling,URS,Silver
1952,Wrestling,USA,Bronze
1952,Wrestling,TUR,Gold
1952,Wrestling,IRI,Silver
1952,Wrestling,IRI,Bronze
1952,Wrestling,SWE,Gold
1952,Wrestling,USA,Silver
1952,Wrestling,IRI,Bronze
1952,Wrestling,USA,Gold
1952,Wrestling,SWE,Silver
1952,Wrestling,HUN,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,IRI,Silver
1952,Wrestling,TUR,Bronze
1952,Wrestling,SWE,Gold
1952,Wrestling,USA,Silver
1952,Wrestling,FIN,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,ITA,Silver
1952,Wrestling,FIN,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,TCH,Silver
1952,Wrestling,URS,Bronze
1952,Wrestling,HUN,Gold
1952,Wrestling,LIB,Silver
1952,Wrestling,EGY,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,HUN,Silver
1952,Wrestling,TCH,Bronze
1952,Wrestling,URS,Gold
1952,Wrestling,SWE,Silver
1952,Wrestling,LIB,Bronze
1952,Wrestling,HUN,Gold
1952,Wrestling,SWE,Silver
1952,Wrestling,URS,Bronze
1952,Wrestling,SWE,Gold
1952,Wrestling,FIN,Silver
1952,Wrestling,SWE,Bronze
1952,Wrestling,FIN,Gold
1952,Wrestling,URS,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,MEX,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,USA,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,MEX,Bronze
1956,Aquatics,USA,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,CAN,Bronze
1956,Aquatics,USA,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Silver
1956,Aquatics,GBR,Bronze
1956,Aquatics,GBR,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,USA,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,AUS,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Silver
1956,Aquatics,AUS,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,JPN,Silver
1956,Aquatics,URS,Bronze
1956,Aquatics,JPN,Gold
1956,Aquatics,JPN,Silver
1956,Aquatics,EUA,Bronze
1956,Aquatics,EUA,Gold
1956,Aquatics,HUN,Silver
1956,Aquatics,HUN,Bronze
1956,Aquatics,USA,Gold
1956,Aquatics,JPN,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,JPN,Silver
1956,Aquatics,USA,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Silver
1956,Aquatics,RSA,Bronze
1956,Aquatics,RSA,Bronze
1956,Aquatics,RSA,Bronze
1956,Aquatics,RSA,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,AUS,Gold
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,USA,Silver
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,URS,Bronze
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,HUN,Gold
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Aquatics,YUG,Silver
1956,Athletics,AUS,Bronze
1956,Athletics,URS,Gold
1956,Athletics,HUN,Silver
1956,Athletics,AUS,Bronze
1956,Athletics,USA,Gold
1956,Athletics,USA,Silver
1956,Athletics,AUS,Bronze
1956,Athletics,AUS,Gold
1956,Athletics,EUA,Silver
1956,Athletics,USA,Bronze
1956,Athletics,USA,Gold
1956,Athletics,USA,Silver
1956,Athletics,AUS,Bronze
1956,Athletics,IRL,Gold
1956,Athletics,EUA,Silver
1956,Athletics,USA,Bronze
1956,Athletics,USA,Gold
1956,Athletics,USA,Silver
1956,Athletics,AUS,Bronze
1956,Athletics,AUS,Gold
1956,Athletics,EUA,Silver
1956,Athletics,URS,Bronze
1956,Athletics,URS,Gold
1956,Athletics,URS,Silver
1956,Athletics,NOR,Bronze
1956,Athletics,GBR,Gold
1956,Athletics,HUN,Silver
1956,Athletics,FIN,Bronze
1956,Athletics,URS,Bronze
1956,Athletics,USA,Gold
1956,Athletics,EUA,Silver
1956,Athletics,USA,Bronze
1956,Athletics,USA,Gold
1956,Athletics,USA,Silver
1956,Athletics,EUA,Bronze
1956,Athletics,EUA,Bronze
1956,Athletics,EUA,Bronze
1956,Athletics,EUA,Bronze
1956,Athletics,USA,Gold
1956,Athletics,USA,Gold
1956,Athletics,USA,Gold
1956,Athletics,USA,Gold
1956,Athletics,URS,Silver
1956,Athletics,URS,Silver
1956,Athletics,URS,Silver
1956,Athletics,URS,Silver
1956,Athletics,USA,Bronze
1956,Athletics,USA,Bronze
1956,Athletics,USA,Bronze
1956,Athletics,USA,Bronze
1956,Athletics,AUS,Gold
1956,Athletics,AUS,Gold
1956,Athletics,AUS,Gold
1956,Athletics,AUS,Gold
1956,Athletics,GBR,Silver
1956,Athletics,GBR,Silver
1956,Athletics,GBR,Silver
